,obs,tot_t,stage,is_done,obs_next,reward,action,blockID,trialID,t,transition,randomplanet,rewardplanet,highstate,p_ambiguity,p_trans,p_reward_high,p_reward_low
223,1.0,224,1,False,1.0,1.0,1,1,224,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
224,1.0,225,1,False,1.0,0.0,1,1,225,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
225,1.0,226,1,False,1.0,1.0,1,1,226,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
226,1.0,227,1,False,1.0,1.0,1,1,227,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
227,1.0,228,1,False,1.0,1.0,1,1,228,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
228,1.0,229,1,False,1.0,1.0,1,1,229,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
229,1.0,230,1,False,1.0,1.0,1,1,230,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
230,1.0,231,1,False,1.0,1.0,1,1,231,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
231,1.0,232,1,False,1.0,1.0,1,1,232,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
232,1.0,233,1,False,1.0,1.0,1,1,233,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
233,1.0,234,1,False,1.0,1.0,1,1,234,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
234,1.0,235,1,False,1.0,0.0,1,1,235,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
235,1.0,236,1,False,1.0,1.0,1,1,236,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
236,1.0,237,1,False,1.0,1.0,1,1,237,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
237,1.0,238,1,False,1.0,0.0,1,1,238,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
238,1.0,239,1,False,1.0,1.0,1,1,239,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
239,1.0,240,1,False,1.0,0.0,1,1,240,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
240,1.0,241,1,False,1.0,0.0,1,1,241,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
241,1.0,242,1,False,1.0,0.0,1,1,242,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
242,1.0,243,1,False,2.0,1.0,0,1,243,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
243,2.0,244,1,False,2.0,0.0,0,1,244,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
244,2.0,245,1,False,2.0,1.0,0,1,245,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
245,2.0,246,1,False,2.0,0.0,0,1,246,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
246,2.0,247,1,False,1.0,0.0,1,1,247,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
247,1.0,248,1,False,2.0,1.0,0,1,248,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
248,2.0,249,1,False,2.0,1.0,0,1,249,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
249,2.0,250,1,False,2.0,0.0,0,1,250,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
250,2.0,251,1,False,2.0,0.0,0,1,251,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
251,2.0,252,1,False,2.0,0.0,0,1,252,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
252,2.0,253,1,False,1.0,0.0,1,1,253,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
253,1.0,254,1,False,2.0,1.0,0,1,254,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
254,2.0,255,1,False,2.0,0.0,0,1,255,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
255,2.0,256,1,False,1.0,0.0,1,1,256,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
256,1.0,257,1,False,2.0,0.0,0,1,257,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
257,2.0,258,1,False,2.0,1.0,0,1,258,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
258,2.0,259,1,False,1.0,1.0,1,1,259,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
259,1.0,260,1,False,1.0,0.0,1,1,260,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
260,1.0,261,1,False,2.0,0.0,0,1,261,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
261,2.0,262,1,False,1.0,1.0,1,1,262,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
262,1.0,263,1,False,1.0,1.0,1,1,263,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
263,1.0,264,1,False,1.0,1.0,1,1,264,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
264,1.0,265,1,False,1.0,0.0,1,1,265,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
265,1.0,266,1,False,1.0,0.0,1,1,266,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
266,1.0,267,1,False,1.0,0.0,1,1,267,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
267,1.0,268,1,False,1.0,0.0,1,1,268,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
268,1.0,269,1,False,2.0,1.0,0,1,269,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
269,2.0,270,1,False,2.0,1.0,0,1,270,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
270,2.0,271,1,False,2.0,0.0,0,1,271,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
271,2.0,272,1,False,2.0,0.0,0,1,272,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
272,2.0,273,1,False,2.0,0.0,0,1,273,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
273,2.0,274,1,False,1.0,1.0,1,1,274,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
274,1.0,275,1,False,1.0,0.0,1,1,275,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
275,1.0,276,1,False,1.0,0.0,1,1,276,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
276,1.0,277,1,False,2.0,0.0,0,1,277,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
277,2.0,278,1,False,1.0,0.0,1,1,278,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
278,1.0,279,1,False,2.0,0.0,0,1,279,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
279,2.0,280,1,False,1.0,1.0,1,1,280,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
280,1.0,281,1,False,1.0,1.0,1,1,281,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
281,1.0,282,1,False,1.0,1.0,1,1,282,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
282,1.0,283,1,False,1.0,1.0,1,1,283,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
283,1.0,284,1,False,1.0,0.0,1,1,284,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
284,1.0,285,1,False,1.0,1.0,1,1,285,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
285,1.0,286,1,False,1.0,1.0,1,1,286,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
286,1.0,287,1,False,1.0,1.0,1,1,287,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
287,1.0,288,1,False,1.0,0.0,1,1,288,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
288,1.0,289,1,False,1.0,0.0,1,1,289,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
289,1.0,290,1,False,1.0,1.0,1,1,290,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
290,1.0,291,1,False,1.0,0.0,1,1,291,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
291,1.0,292,1,False,1.0,1.0,1,1,292,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
292,1.0,293,1,False,1.0,0.0,1,1,293,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
293,1.0,294,1,False,1.0,1.0,1,1,294,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
294,1.0,295,1,False,1.0,1.0,1,1,295,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
295,1.0,296,1,False,1.0,0.0,1,1,296,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
296,1.0,297,1,False,1.0,0.0,1,1,297,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
297,1.0,298,1,False,1.0,1.0,1,1,298,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
298,1.0,299,1,False,1.0,1.0,1,1,299,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
299,1.0,300,1,True,1.0,1.0,1,1,300,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
0,1.0,1,1,False,1.0,1.0,0,1,1,0,[1 2],,[0. 1.],0,0.0,[1. 1.],0.6,0.4
1,1.0,2,1,False,1.0,0.0,0,1,2,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
2,1.0,3,1,False,1.0,0.0,0,1,3,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
3,1.0,4,1,False,2.0,0.0,1,1,4,0,[1 2],,[0. 1.],0,0.0,[1. 1.],0.6,0.4
4,2.0,5,1,False,1.0,0.0,0,1,5,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
5,1.0,6,1,False,2.0,0.0,1,1,6,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
6,2.0,7,1,False,1.0,0.0,0,1,7,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
7,1.0,8,1,False,2.0,0.0,1,1,8,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
8,2.0,9,1,False,2.0,0.0,1,1,9,0,[1 2],,[1. 0.],1,0.0,[1. 1.],0.6,0.4
9,2.0,10,1,False,1.0,1.0,0,1,10,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
10,1.0,11,1,False,1.0,0.0,0,1,11,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
11,1.0,12,1,False,1.0,1.0,0,1,12,0,[1 2],,[1. 0.],1,0.0,[1. 1.],0.6,0.4
12,1.0,13,1,False,1.0,1.0,0,1,13,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
13,1.0,14,1,False,1.0,0.0,0,1,14,0,[1 2],,[1. 0.],1,0.0,[1. 1.],0.6,0.4
14,1.0,15,1,False,1.0,1.0,0,1,15,0,[1 2],,[1. 0.],1,0.0,[1. 1.],0.6,0.4
15,1.0,16,1,False,1.0,1.0,0,1,16,0,[1 2],,[1. 0.],1,0.0,[1. 1.],0.6,0.4
16,1.0,17,1,False,1.0,1.0,0,1,17,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
17,1.0,18,1,False,1.0,0.0,0,1,18,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
18,1.0,19,1,False,1.0,0.0,0,1,19,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
19,1.0,20,1,False,1.0,0.0,0,1,20,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
20,1.0,21,1,False,2.0,0.0,1,1,21,0,[1 2],,[1. 0.],1,0.0,[1. 1.],0.6,0.4
21,2.0,22,1,False,1.0,1.0,0,1,22,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
22,1.0,23,1,False,1.0,1.0,0,1,23,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
23,1.0,24,1,False,1.0,0.0,0,1,24,0,[1 2],,[1. 0.],1,0.0,[1. 1.],0.6,0.4
24,1.0,25,1,False,1.0,1.0,0,1,25,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
25,1.0,26,1,False,1.0,0.0,0,1,26,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
26,1.0,27,1,False,1.0,0.0,0,1,27,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
27,1.0,28,1,False,2.0,1.0,1,1,28,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
28,2.0,29,1,False,2.0,1.0,1,1,29,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
29,2.0,30,1,False,2.0,1.0,1,1,30,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
30,2.0,31,1,False,2.0,0.0,1,1,31,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
31,2.0,32,1,False,2.0,1.0,1,1,32,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
32,2.0,33,1,False,2.0,0.0,1,1,33,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
33,2.0,34,1,False,2.0,0.0,1,1,34,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
34,2.0,35,1,False,2.0,0.0,1,1,35,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
35,2.0,36,1,False,1.0,0.0,0,1,36,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
36,1.0,37,1,False,2.0,1.0,1,1,37,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
37,2.0,38,1,False,2.0,1.0,1,1,38,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
38,2.0,39,1,False,2.0,1.0,1,1,39,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
39,2.0,40,1,False,2.0,1.0,1,1,40,0,[1 2],,[1. 0.],1,0.0,[1. 1.],0.6,0.4
40,2.0,41,1,False,2.0,0.0,1,1,41,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
41,2.0,42,1,False,2.0,1.0,1,1,42,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
42,2.0,43,1,False,2.0,1.0,1,1,43,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
43,2.0,44,1,False,2.0,1.0,1,1,44,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
44,2.0,45,1,False,2.0,1.0,1,1,45,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
45,2.0,46,1,False,2.0,1.0,1,1,46,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
46,2.0,47,1,False,2.0,1.0,1,1,47,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
47,2.0,48,1,False,2.0,1.0,1,1,48,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
48,2.0,49,1,False,2.0,1.0,1,1,49,0,[1 2],,[1. 0.],1,0.0,[1. 1.],0.6,0.4
49,2.0,50,1,False,2.0,0.0,1,1,50,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
50,2.0,51,1,False,2.0,1.0,1,1,51,0,[1 2],,[1. 0.],1,0.0,[1. 1.],0.6,0.4
51,2.0,52,1,False,2.0,0.0,1,1,52,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
52,2.0,53,1,False,2.0,1.0,1,1,53,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
53,2.0,54,1,False,2.0,1.0,1,1,54,0,[1 2],,[1. 0.],1,0.0,[1. 1.],0.6,0.4
54,2.0,55,1,False,2.0,0.0,1,1,55,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
55,2.0,56,1,False,2.0,0.0,1,1,56,0,[1 2],,[1. 0.],1,0.0,[1. 1.],0.6,0.4
56,2.0,57,1,False,2.0,0.0,1,1,57,0,[1 2],,[1. 0.],1,0.0,[1. 1.],0.6,0.4
57,2.0,58,1,False,2.0,0.0,1,1,58,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
58,2.0,59,1,False,1.0,0.0,0,1,59,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
59,1.0,60,1,False,1.0,1.0,0,1,60,0,[1 2],,[1. 0.],1,0.0,[1. 1.],0.6,0.4
60,1.0,61,1,False,1.0,1.0,0,1,61,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
61,1.0,62,1,False,1.0,0.0,0,1,62,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
62,1.0,63,1,False,1.0,0.0,0,1,63,0,[1 2],,[1. 0.],1,0.0,[1. 1.],0.6,0.4
63,1.0,64,1,False,2.0,0.0,1,1,64,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
64,2.0,65,1,False,1.0,1.0,0,1,65,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
65,1.0,66,1,False,1.0,0.0,0,1,66,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
66,1.0,67,1,False,2.0,1.0,1,1,67,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
67,2.0,68,1,False,2.0,0.0,1,1,68,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
68,2.0,69,1,False,1.0,1.0,0,1,69,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
69,1.0,70,1,False,1.0,0.0,0,1,70,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
70,1.0,71,1,False,1.0,0.0,0,1,71,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
71,1.0,72,1,False,2.0,1.0,1,1,72,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
72,2.0,73,1,False,2.0,0.0,1,1,73,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
73,2.0,74,1,False,2.0,0.0,1,1,74,0,[1 2],,[1. 0.],1,0.0,[1. 1.],0.6,0.4
74,2.0,75,1,False,1.0,1.0,0,1,75,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
75,1.0,76,1,False,1.0,0.0,0,1,76,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
76,1.0,77,1,False,1.0,0.0,0,1,77,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
77,1.0,78,1,False,2.0,1.0,1,1,78,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
78,2.0,79,1,False,2.0,1.0,1,1,79,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
79,2.0,80,1,False,2.0,1.0,1,1,80,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
80,2.0,81,1,False,2.0,1.0,1,1,81,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
81,2.0,82,1,False,2.0,1.0,1,1,82,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
82,2.0,83,1,False,2.0,1.0,1,1,83,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
83,2.0,84,1,False,2.0,1.0,1,1,84,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
84,2.0,85,1,False,2.0,1.0,1,1,85,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
85,2.0,86,1,False,2.0,0.0,1,1,86,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
86,2.0,87,1,False,2.0,0.0,1,1,87,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
87,2.0,88,1,False,2.0,1.0,1,1,88,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
88,2.0,89,1,False,2.0,0.0,1,1,89,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
89,2.0,90,1,False,2.0,1.0,1,1,90,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
90,2.0,91,1,False,2.0,0.0,1,1,91,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
91,2.0,92,1,False,2.0,1.0,1,1,92,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
92,2.0,93,1,False,2.0,1.0,1,1,93,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
93,2.0,94,1,False,2.0,0.0,1,1,94,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
94,2.0,95,1,False,2.0,0.0,1,1,95,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
95,2.0,96,1,False,2.0,1.0,1,1,96,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
96,2.0,97,1,False,2.0,1.0,1,1,97,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
97,2.0,98,1,False,2.0,1.0,1,1,98,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
98,2.0,99,1,False,2.0,0.0,1,1,99,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
99,2.0,100,1,False,2.0,1.0,1,1,100,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
100,2.0,101,1,False,2.0,1.0,1,1,101,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
101,2.0,102,1,False,2.0,1.0,1,1,102,0,[1 2],,[1. 0.],1,0.0,[1. 1.],0.6,0.4
102,2.0,103,1,False,2.0,0.0,1,1,103,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
103,2.0,104,1,False,2.0,1.0,1,1,104,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
104,2.0,105,1,False,2.0,1.0,1,1,105,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
105,2.0,106,1,False,2.0,1.0,1,1,106,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
106,2.0,107,1,False,2.0,1.0,1,1,107,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
107,2.0,108,1,False,2.0,0.0,1,1,108,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
108,2.0,109,1,False,2.0,0.0,1,1,109,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
109,2.0,110,1,False,2.0,1.0,1,1,110,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
110,2.0,111,1,False,2.0,1.0,1,1,111,0,[1 2],,[1. 0.],1,0.0,[1. 1.],0.6,0.4
111,2.0,112,1,False,2.0,0.0,1,1,112,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
112,2.0,113,1,False,2.0,1.0,1,1,113,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
113,2.0,114,1,False,2.0,1.0,1,1,114,0,[1 2],,[1. 1.],1,0.0,[1. 1.],0.6,0.4
114,2.0,115,1,False,2.0,1.0,1,1,115,0,[1 2],,[0. 1.],1,0.0,[1. 1.],0.6,0.4
115,2.0,116,1,False,2.0,1.0,1,1,116,0,[1 2],,[0. 0.],1,0.0,[1. 1.],0.6,0.4
116,2.0,117,1,False,2.0,0.0,1,1,117,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
117,2.0,118,1,False,2.0,1.0,1,1,118,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
118,2.0,119,1,False,2.0,1.0,1,1,119,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
119,2.0,120,1,False,2.0,0.0,1,1,120,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
120,2.0,121,1,False,2.0,0.0,1,1,121,0,[1 2],,[0. 1.],0,0.0,[1. 1.],0.6,0.4
121,2.0,122,1,False,2.0,1.0,1,1,122,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
122,2.0,123,1,False,2.0,0.0,1,1,123,0,[1 2],,[0. 1.],0,0.0,[1. 1.],0.6,0.4
123,2.0,124,1,False,2.0,1.0,1,1,124,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
124,2.0,125,1,False,2.0,0.0,1,1,125,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
125,2.0,126,1,False,2.0,0.0,1,1,126,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
126,2.0,127,1,False,1.0,1.0,0,1,127,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
127,1.0,128,1,False,1.0,0.0,0,1,128,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
128,1.0,129,1,False,1.0,1.0,0,1,129,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
129,1.0,130,1,False,1.0,1.0,0,1,130,0,[1 2],,[0. 1.],0,0.0,[1. 1.],0.6,0.4
130,1.0,131,1,False,1.0,0.0,0,1,131,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
131,1.0,132,1,False,1.0,1.0,0,1,132,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
132,1.0,133,1,False,1.0,0.0,0,1,133,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
133,1.0,134,1,False,1.0,0.0,0,1,134,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
134,1.0,135,1,False,2.0,0.0,1,1,135,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
135,2.0,136,1,False,1.0,1.0,0,1,136,0,[1 2],,[0. 1.],0,0.0,[1. 1.],0.6,0.4
136,1.0,137,1,False,1.0,0.0,0,1,137,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
137,1.0,138,1,False,1.0,1.0,0,1,138,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
138,1.0,139,1,False,1.0,0.0,0,1,139,0,[1 2],,[1. 1.],0,0.0,[1. 1.],0.6,0.4
139,1.0,140,1,False,1.0,1.0,0,1,140,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
140,1.0,141,1,False,1.0,1.0,0,1,141,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
141,1.0,142,1,False,1.0,1.0,0,1,142,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
142,1.0,143,1,False,1.0,0.0,0,1,143,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
143,1.0,144,1,False,1.0,1.0,0,1,144,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
144,1.0,145,1,False,1.0,0.0,0,1,145,0,[1 2],,[1. 0.],0,0.0,[1. 1.],0.6,0.4
145,1.0,146,1,False,1.0,1.0,0,1,146,0,[1 2],,[0. 0.],0,0.0,[1. 1.],0.6,0.4
146,1.0,147,1,False,1.0,0.0,0,1,147,0,[1 2],,[0. 1.],0,0.0,[1. 1.],0.6,0.4
